EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 01-01-2025
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 HU   : humidity in 1 %
23-27 Q_HU : Quality code for HU (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station SPAIN, VALENCIA (STAID: 237).
Blended and updated with sources: 101026 
See file sources.txt and stations.txt for more info.

 SOUID,    DATE,   HU, Q_HU
101026,20000425,   67,    0
101026,20000426,   76,    0
101026,20000427,   64,    0
101026,20000428,   55,    0
101026,20000429,   67,    0
101026,20000430,   77,    0
101026,20000501,   79,    0
101026,20000502,   66,    0
101026,20000503,   76,    0
101026,20000504,   71,    0
101026,20000505,   77,    0
101026,20000506,   74,    0
101026,20000507,   80,    0
101026,20000508,   82,    0
101026,20000509,   79,    0
101026,20000510,   76,    0
101026,20000511,   68,    0
101026,20000512,   78,    0
101026,20000513,   71,    0
101026,20000514,   76,    0
101026,20000515,   74,    0
101026,20000516,   71,    0
101026,20000517,   74,    0
101026,20000518,   75,    0
101026,20000519,   76,    0
101026,20000520,   78,    0
101026,20000521,   87,    0
101026,20000522,   80,    0
101026,20000523,   79,    0
101026,20000524,   70,    0
101026,20000525,   69,    0
101026,20000526,   77,    0
101026,20000527,   77,    0
101026,20000528,   59,    0
101026,20000529,   52,    0
101026,20000530,   75,    0
101026,20000531,   72,    0
101026,20000601,   71,    0
101026,20000602,   73,    0
101026,20000603,   74,    0
101026,20000604,   74,    0
101026,20000605,   72,    0
101026,20000606,   47,    0
101026,20000607,   64,    0
101026,20000608,   70,    0
101026,20000609,   73,    0
101026,20000610,   54,    0
101026,20000611,   44,    0
101026,20000612,   59,    0
101026,20000613,   66,    0
101026,20000614,   69,    0
101026,20000615,   62,    0
101026,20000616,   56,    0
101026,20000617,   51,    0
101026,20000618,   76,    0
101026,20000619,   73,    0
101026,20000620,   71,    0
101026,20000621,   72,    0
101026,20000622,   77,    0
101026,20000623,   77,    0
101026,20000624,   78,    0
101026,20000625,   73,    0
101026,20000626,   76,    0
101026,20000627,   72,    0
101026,20000628,   82,    0
101026,20000629,   72,    0
101026,20000630,   75,    0
101026,20000701,   78,    0
101026,20000702,   78,    0
101026,20000703,   64,    0
101026,20000704,   52,    0
101026,20000705,   75,    0
101026,20000706,   73,    0
101026,20000707,   73,    0
101026,20000708,   65,    0
101026,20000709,   66,    0
101026,20000710,   77,    0
101026,20000711,   62,    0
101026,20000712,   51,    0
101026,20000713,   60,    0
101026,20000714,   60,    0
101026,20000715,   54,    0
101026,20000716,   72,    0
101026,20000717,   66,    0
101026,20000718,   70,    0
101026,20000719,   78,    0
101026,20000720,   73,    0
101026,20000721,   76,    0
101026,20000722,   70,    0
101026,20000723,   74,    0
101026,20000724,   51,    0
101026,20000725,   54,    0
101026,20000726,   56,    0
101026,20000727,   73,    0
101026,20000728,   78,    0
101026,20000729,   74,    0
101026,20000730,   69,    0
101026,20000731,   72,    0
101026,20000801,   76,    0
101026,20000802,   76,    0
101026,20000803,   76,    0
101026,20000804,   54,    0
101026,20000805,   54,    0
101026,20000806,   60,    0
101026,20000807,   60,    0
101026,20000808,   58,    0
101026,20000809,   64,    0
101026,20000810,   66,    0
101026,20000811,   74,    0
101026,20000812,   68,    0
101026,20000813,   70,    0
101026,20000814,   78,    0
101026,20000815,   75,    0
101026,20000816,   71,    0
101026,20000817,   75,    0
101026,20000818,   78,    0
101026,20000819,   82,    0
101026,20000820,   71,    0
101026,20000821,   66,    0
101026,20000822,   79,    0
101026,20000823,   79,    0
101026,20000824,   78,    0
101026,20000825,   81,    0
101026,20000826,   51,    0
101026,20000827,   66,    0
101026,20000828,   74,    0
101026,20000829,   78,    0
101026,20000830,   83,    0
101026,20000831,   76,    0
101026,20000901,   80,    0
101026,20000902,   78,    0
101026,20000903,   73,    0
101026,20000904,   69,    0
101026,20000905,   74,    0
101026,20000906,   68,    0
101026,20000907,   67,    0
101026,20000908,   76,    0
101026,20000909,   70,    0
101026,20000910,   71,    0
101026,20000911,   71,    0
101026,20000912,   71,    0
101026,20000913,   77,    0
101026,20000914,   76,    0
101026,20000915,   70,    0
101026,20000916,   64,    0
101026,20000917,   77,    0
101026,20000918,   75,    0
101026,20000919,   58,    0
101026,20000920,   38,    0
101026,20000921,   45,    0
101026,20000922,   61,    0
101026,20000923,   68,    0
101026,20000924,   75,    0
101026,20000925,   81,    0
101026,20000926,   79,    0
101026,20000927,   73,    0
101026,20000928,   80,    0
101026,20000929,   52,    0
101026,20000930,   50,    0
101026,20001001,   54,    0
101026,20001002,   45,    0
101026,20001003,   54,    0
101026,20001004,   69,    0
101026,20001005,   76,    0
101026,20001006,   74,    0
101026,20001007,   64,    0
101026,20001008,   66,    0
101026,20001009,   66,    0
101026,20001010,   62,    0
101026,20001011,   51,    0
101026,20001012,   62,    0
101026,20001013,   52,    0
101026,20001014,   48,    0
101026,20001015,   51,    0
101026,20001016,   61,    0
101026,20001017,   70,    0
101026,20001018,   74,    0
101026,20001019,   68,    0
101026,20001020,   77,    0
101026,20001021,   84,    0
101026,20001022,   90,    0
101026,20001023,   95,    0
101026,20001024,   97,    0
101026,20001025,   88,    0
101026,20001026,   83,    0
101026,20001027,   81,    0
101026,20001028,   82,    0
101026,20001029,   83,    0
101026,20001030,   70,    0
101026,20001031,   58,    0
101026,20001101,   54,    0
101026,20001102,   55,    0
101026,20001103,   48,    0
101026,20001104,   48,    0
101026,20001105,   59,    0
101026,20001106,   51,    0
101026,20001107,   49,    0
101026,20001108,   53,    0
101026,20001109,   55,    0
101026,20001110,   62,    0
101026,20001111,   71,    0
101026,20001112,   72,    0
101026,20001113,   77,    0
101026,20001114,   57,    0
101026,20001115,   68,    0
101026,20001116,   55,    0
101026,20001117,   49,    0
101026,20001118,   52,    0
101026,20001119,   54,    0
101026,20001120,   62,    0
101026,20001121,   57,    0
101026,20001122,   57,    0
101026,20001123,   60,    0
101026,20001124,   53,    0
101026,20001125,   70,    0
101026,20001126,   58,    0
101026,20001127,   58,    0
101026,20001128,   78,    0
101026,20001129,   82,    0
101026,20001130,   60,    0
101026,20001201,   69,    0
101026,20001202,   64,    0
101026,20001203,   54,    0
101026,20001204,   61,    0
101026,20001205,   82,    0
101026,20001206,   79,    0
101026,20001207,   93,    0
101026,20001208,   68,    0
101026,20001209,   60,    0
101026,20001210,   64,    0
101026,20001211,   77,    0
101026,20001212,   78,    0
101026,20001213,   57,    0
101026,20001214,   51,    0
101026,20001215,   49,    0
101026,20001216,   54,    0
101026,20001217,   56,    0
101026,20001218,   60,    0
101026,20001219,   82,    0
101026,20001220,   85,    0
101026,20001221,   83,    0
101026,20001222,   88,    0
101026,20001223,   76,    0
101026,20001224,   88,    0
101026,20001225,   64,    0
101026,20001226,   67,    0
101026,20001227,   64,    0
101026,20001228,   57,    0
101026,20001229,   54,    0
101026,20001230,   54,    0
101026,20001231,   42,    0
101026,20010101,   56,    0
101026,20010102,   56,    0
101026,20010103,   60,    0
101026,20010104,   56,    0
101026,20010105,   63,    0
101026,20010106,   60,    0
101026,20010107,   60,    0
101026,20010108,   54,    0
101026,20010109,   63,    0
101026,20010110,   67,    0
101026,20010111,   88,    0
101026,20010112,   92,    0
101026,20010113,   82,    0
101026,20010114,   78,    0
101026,20010115,   84,    0
101026,20010116,   72,    0
101026,20010117,   62,    0
101026,20010118,   74,    0
101026,20010119,   68,    0
101026,20010120,   58,    0
101026,20010121,   73,    0
101026,20010122,   66,    0
101026,20010123,   64,    0
101026,20010124,   65,    0
101026,20010125,   59,    0
101026,20010126,   61,    0
101026,20010127,   70,    0
101026,20010128,   66,    0
101026,20010129,   54,    0
101026,20010130,   48,    0
101026,20010131,   51,    0
101026,20010201,   45,    0
101026,20010202,   62,    0
101026,20010203,   67,    0
101026,20010204,   63,    0
101026,20010205,   54,    0
101026,20010206,   60,    0
101026,20010207,   80,    0
101026,20010208,   50,    0
101026,20010209,   44,    0
101026,20010210,   62,    0
101026,20010211,   78,    0
101026,20010212,   82,    0
101026,20010213,   74,    0
101026,20010214,   92,    0
101026,20010215,   92,    0
101026,20010216,   69,    0
101026,20010217,   66,    0
101026,20010218,   76,    0
101026,20010219,   73,    0
101026,20010220,   72,    0
101026,20010221,   74,    0
101026,20010222,   77,    0
101026,20010223,   60,    0
101026,20010224,   82,    0
101026,20010225,   55,    0
101026,20010226,   38,    0
101026,20010227,   54,    0
101026,20010228,   39,    0
101026,20010301,   59,    0
101026,20010302,   67,    0
101026,20010303,   54,    0
101026,20010304,   47,    0
101026,20010305,   51,    0
101026,20010306,   66,    0
101026,20010307,   71,    0
101026,20010308,   60,    0
101026,20010309,   55,    0
101026,20010310,   58,    0
101026,20010311,   72,    0
101026,20010312,   62,    0
101026,20010313,   51,    0
101026,20010314,   61,    0
101026,20010315,   70,    0
101026,20010316,   68,    0
101026,20010317,   45,    0
101026,20010318,   46,    0
101026,20010319,   49,    0
101026,20010320,   47,    0
101026,20010321,   40,    0
101026,20010322,   48,    0
101026,20010323,   54,    0
101026,20010324,   54,    0
101026,20010325,   44,    0
101026,20010326,   53,    0
101026,20010327,   60,    0
101026,20010328,   54,    0
101026,20010329,   53,    0
101026,20010330,   60,    0
101026,20010331,   63,    0
101026,20010401,   70,    0
101026,20010402,   73,    0
101026,20010403,   79,    0
101026,20010404,   67,    0
101026,20010405,   72,    0
101026,20010406,   71,    0
101026,20010407,   41,    0
101026,20010408,   40,    0
101026,20010409,   48,    0
101026,20010410,   54,    0
101026,20010411,   47,    0
101026,20010412,   48,    0
101026,20010413,   63,    0
101026,20010414,   64,    0
101026,20010415,   75,    0
101026,20010416,   67,    0
101026,20010417,   73,    0
101026,20010418,   90,    0
101026,20010419,   77,    0
101026,20010420,   76,    0
101026,20010421,   42,    0
101026,20010422,   52,    0
101026,20010423,   46,    0
101026,20010424,   48,    0
101026,20010425,   42,    0
101026,20010426,   69,    0
101026,20010427,   73,    0
101026,20010428,   74,    0
101026,20010429,   80,    0
101026,20010430,   64,    0
101026,20010501,   72,    0
101026,20010502,   69,    0
101026,20010503,   63,    0
101026,20010504,   65,    0
101026,20010505,   54,    0
101026,20010506,   59,    0
101026,20010507,   66,    0
101026,20010508,   74,    0
101026,20010509,   81,    0
101026,20010510,   73,    0
101026,20010511,   62,    0
101026,20010512,   60,    0
101026,20010513,   77,    0
101026,20010514,   64,    0
101026,20010515,   55,    0
101026,20010516,   54,    0
101026,20010517,   82,    0
101026,20010518,   83,    0
101026,20010519,   72,    0
101026,20010520,   63,    0
101026,20010521,   54,    0
101026,20010522,   73,    0
101026,20010523,   72,    0
101026,20010524,   76,    0
101026,20010525,   79,    0
101026,20010526,   64,    0
101026,20010527,   61,    0
101026,20010528,   58,    0
101026,20010529,   50,    0
101026,20010530,   50,    0
101026,20010531,   51,    0
101026,20010601,   69,    0
101026,20010602,   73,    0
101026,20010603,   76,    0
101026,20010604,   75,    0
101026,20010605,   78,    0
101026,20010606,   79,    0
101026,20010607,   72,    0
101026,20010608,   76,    0
101026,20010609,   79,    0
101026,20010610,   75,    0
101026,20010611,   70,    0
101026,20010612,   70,    0
101026,20010613,   66,    0
101026,20010614,   81,    0
101026,20010615,   78,    0
101026,20010616,   50,    0
101026,20010617,   57,    0
101026,20010618,   56,    0
101026,20010619,   60,    0
101026,20010620,   68,    0
101026,20010621,   69,    0
101026,20010622,   72,    0
101026,20010623,   76,    0
101026,20010624,   72,    0
101026,20010625,   59,    0
101026,20010626,   74,    0
101026,20010627,   79,    0
101026,20010628,   63,    0
101026,20010629,   71,    0
101026,20010630,   76,    0
101026,20010701,   64,    0
101026,20010702,   68,    0
101026,20010703,   74,    0
101026,20010704,   83,    0
101026,20010705,   64,    0
101026,20010706,   49,    0
101026,20010707,   60,    0
101026,20010708,   77,    0
101026,20010709,   80,    0
101026,20010710,   70,    0
101026,20010711,   79,    0
101026,20010712,   80,    0
101026,20010713,   78,    0
101026,20010714,   77,    0
101026,20010715,   67,    0
101026,20010716,   76,    0
101026,20010717,   71,    0
101026,20010718,   66,    0
101026,20010719,   56,    0
101026,20010720,   53,    0
101026,20010721,   58,    0
101026,20010722,   72,    0
101026,20010723,   79,    0
101026,20010724,   76,    0
101026,20010725,   73,    0
101026,20010726,   80,    0
101026,20010727,   76,    0
101026,20010728,   79,    0
101026,20010729,   78,    0
101026,20010730,   70,    0
101026,20010731,   66,    0
101026,20010801,   61,    0
101026,20010802,   68,    0
101026,20010803,   80,    0
101026,20010804,   76,    0
101026,20010805,   74,    0
101026,20010806,   74,    0
101026,20010807,   74,    0
101026,20010808,   80,    0
101026,20010809,   80,    0
101026,20010810,   72,    0
101026,20010811,   77,    0
101026,20010812,   78,    0
101026,20010813,   78,    0
101026,20010814,   76,    0
101026,20010815,   76,    0
101026,20010816,   77,    0
101026,20010817,   76,    0
101026,20010818,   72,    0
101026,20010819,   80,    0
101026,20010820,   78,    0
101026,20010821,   78,    0
101026,20010822,   82,    0
101026,20010823,   82,    0
101026,20010824,   79,    0
101026,20010825,   73,    0
101026,20010826,   76,    0
101026,20010827,   74,    0
101026,20010828,   71,    0
101026,20010829,   51,    0
101026,20010830,   63,    0
101026,20010831,   65,    0
101026,20010901,   68,    0
101026,20010902,   73,    0
101026,20010903,   73,    0
101026,20010904,   72,    0
101026,20010905,   72,    0
101026,20010906,   82,    0
101026,20010907,   72,    0
101026,20010908,   70,    0
101026,20010909,   70,    0
101026,20010910,   75,    0
101026,20010911,   72,    0
101026,20010912,   76,    0
101026,20010913,   80,    0
101026,20010914,   78,    0
101026,20010915,   71,    0
101026,20010916,   74,    0
101026,20010917,   66,    0
101026,20010918,   61,    0
101026,20010919,   86,    0
101026,20010920,   85,    0
101026,20010921,   80,    0
101026,20010922,   84,    0
101026,20010923,   68,    0
101026,20010924,   62,    0
101026,20010925,   68,    0
101026,20010926,   70,    0
101026,20010927,   72,    0
101026,20010928,   88,    0
101026,20010929,   82,    0
101026,20010930,   81,    0
101026,20011001,   78,    0
101026,20011002,   82,    0
101026,20011003,   81,    0
101026,20011004,   85,    0
101026,20011005,   83,    0
101026,20011006,   56,    0
101026,20011007,   49,    0
101026,20011008,   52,    0
101026,20011009,   77,    0
101026,20011010,   86,    0
101026,20011011,   84,    0
101026,20011012,   83,    0
101026,20011013,   83,    0
101026,20011014,   74,    0
101026,20011015,   77,    0
101026,20011016,   83,    0
101026,20011017,   84,    0
101026,20011018,   73,    0
101026,20011019,   84,    0
101026,20011020,   70,    0
101026,20011021,   58,    0
101026,20011022,   70,    0
101026,20011023,   65,    0
101026,20011024,   62,    0
101026,20011025,   79,    0
101026,20011026,   82,    0
101026,20011027,   84,    0
101026,20011028,   86,    0
101026,20011029,   84,    0
101026,20011030,   86,    0
101026,20011031,   82,    0
101026,20011101,   76,    0
101026,20011102,   66,    0
101026,20011103,   84,    0
101026,20011104,   72,    0
101026,20011105,   91,    0
101026,20011106,   90,    0
101026,20011107,   84,    0
101026,20011108,   71,    0
101026,20011109,   53,    0
101026,20011110,   43,    0
101026,20011111,   46,    0
101026,20011112,   46,    0
101026,20011113,   52,    0
101026,20011114,   57,    0
101026,20011115,   76,    0
101026,20011116,   90,    0
101026,20011117,   84,    0
101026,20011118,   72,    0
101026,20011119,   61,    0
101026,20011120,   65,    0
101026,20011121,   80,    0
101026,20011122,   79,    0
101026,20011123,   74,    0
101026,20011124,   75,    0
101026,20011125,   80,    0
101026,20011126,   74,    0
101026,20011127,   81,    0
101026,20011128,   55,    0
101026,20011129,   69,    0
101026,20011130,   72,    0
101026,20011201,   68,    0
101026,20011202,   86,    0
101026,20011203,   84,    0
101026,20011204,   82,    0
101026,20011205,   81,    0
101026,20011206,   74,    0
101026,20011207,   80,    0
101026,20011208,   90,    0
101026,20011209,   80,    0
101026,20011210,   86,    0
101026,20011211,   70,    0
101026,20011212,   72,    0
101026,20011213,   75,    0
101026,20011214,   72,    0
101026,20011215,   70,    0
101026,20011216,   68,    0
101026,20011217,   76,    0
101026,20011218,   94,    0
101026,20011219,   87,    0
101026,20011220,   87,    0
101026,20011221,   85,    0
101026,20011222,   80,    0
101026,20011223,   94,    0
101026,20011224,   83,    0
101026,20011225,   76,    0
101026,20011226,   64,    0
101026,20011227,   63,    0
101026,20011228,   58,    0
101026,20011229,   43,    0
101026,20011230,   32,    0
101026,20011231,   66,    0
101026,20020101,   92,    0
101026,20020102,   98,    0
101026,20020103,   92,    0
101026,20020104,   95,    0
101026,20020105,   96,    0
101026,20020106,   94,    0
101026,20020107,   78,    0
101026,20020108,   86,    0
101026,20020109,   92,    0
101026,20020110,   86,    0
101026,20020111,   79,    0
101026,20020112,   90,    0
101026,20020113,   84,    0
101026,20020114,   70,    0
101026,20020115,   68,    0
101026,20020116,   53,    0
101026,20020117,   64,    0
101026,20020118,   79,    0
101026,20020119,   74,    0
101026,20020120,   79,    0
101026,20020121,   77,    0
101026,20020122,   51,    0
101026,20020123,   56,    0
101026,20020124,   49,    0
101026,20020125,   56,    0
101026,20020126,   60,    0
101026,20020127,   64,    0
101026,20020128,   70,    0
101026,20020129,   71,    0
101026,20020130,   84,    0
101026,20020131,   62,    0
101026,20020201,   65,    0
101026,20020202,   74,    0
101026,20020203,   76,    0
101026,20020204,   76,    0
101026,20020205,   67,    0
101026,20020206,   40,    0
101026,20020207,   44,    0
101026,20020208,   59,    0
101026,20020209,   71,    0
101026,20020210,   72,    0
101026,20020211,   84,    0
101026,20020212,   88,    0
101026,20020213,   81,    0
101026,20020214,   64,    0
101026,20020215,   45,    0
101026,20020216,   79,    0
101026,20020217,   70,    0
101026,20020218,   63,    0
101026,20020219,   60,    0
101026,20020220,   49,    0
101026,20020221,   34,    0
101026,20020222,   46,    0
101026,20020223,   57,    0
101026,20020224,   57,    0
101026,20020225,   71,    0
101026,20020226,   52,    0
101026,20020227,   37,    0
101026,20020228,   51,    0
101026,20020301,   64,    0
101026,20020302,   61,    0
101026,20020303,   79,    0
101026,20020304,   77,    0
101026,20020305,   68,    0
101026,20020306,   56,    0
101026,20020307,   68,    0
101026,20020308,   68,    0
101026,20020309,   70,    0
101026,20020310,   78,    0
101026,20020311,   88,    0
101026,20020312,   90,    0
101026,20020313,   88,    0
101026,20020314,   60,    0
101026,20020315,   58,    0
101026,20020316,   84,    0
101026,20020317,   64,    0
101026,20020318,   56,    0
101026,20020319,   52,    0
101026,20020320,   67,    0
101026,20020321,   78,    0
101026,20020322,   62,    0
101026,20020323,   77,    0
101026,20020324,   81,    0
101026,20020325,   85,    0
101026,20020326,   79,    0
101026,20020327,   74,    0
101026,20020328,   74,    0
101026,20020329,   88,    0
101026,20020330,   72,    0
101026,20020331,   80,    0
101026,20020401,   87,    0
101026,20020402,   94,    0
101026,20020403,   70,    0
101026,20020404,   48,    0
101026,20020405,   46,    0
101026,20020406,   71,    0
101026,20020407,   78,    0
101026,20020408,   78,    0
101026,20020409,   72,    0
101026,20020410,   81,    0
101026,20020411,   93,    0
101026,20020412,   94,    0
101026,20020413,   74,    0
101026,20020414,   70,    0
101026,20020415,   79,    0
101026,20020416,   76,    0
101026,20020417,   78,    0
101026,20020418,   84,    0
101026,20020419,   82,    0
101026,20020420,   74,    0
101026,20020421,   79,    0
101026,20020422,   63,    0
101026,20020423,   59,    0
101026,20020424,   60,    0
101026,20020425,   49,    0
101026,20020426,   66,    0
101026,20020427,   80,    0
101026,20020428,   84,    0
101026,20020429,   78,    0
101026,20020430,   80,    0
101026,20020501,   83,    0
101026,20020502,   86,    0
101026,20020503,   74,    0
101026,20020504,   50,    0
101026,20020505,   69,    0
101026,20020506,   94,    0
101026,20020507,   97,    0
101026,20020508,   92,    0
101026,20020509,   66,    0
101026,20020510,   72,    0
101026,20020511,   80,    0
101026,20020512,   70,    0
101026,20020513,   63,    0
101026,20020514,   74,    0
101026,20020515,   86,    0
101026,20020516,   84,    0
101026,20020517,   74,    0
101026,20020518,   54,    0
101026,20020519,   63,    0
101026,20020520,   66,    0
101026,20020521,   79,    0
101026,20020522,   68,    0
101026,20020523,   40,    0
101026,20020524,   43,    0
101026,20020525,   67,    0
101026,20020526,   80,    0
101026,20020527,   76,    0
101026,20020528,   77,    0
101026,20020529,   90,    0
101026,20020530,   82,    0
101026,20020531,   79,    0
101026,20020601,   72,    0
101026,20020602,   63,    0
101026,20020603,   68,    0
101026,20020604,   76,    0
101026,20020605,   59,    0
101026,20020606,   52,    0
101026,20020607,   76,    0
101026,20020608,   72,    0
101026,20020609,   55,    0
101026,20020610,   77,    0
101026,20020611,   76,    0
101026,20020612,   72,    0
101026,20020613,   69,    0
101026,20020614,   63,    0
101026,20020615,   67,    0
101026,20020616,   71,    0
101026,20020617,   72,    0
101026,20020618,   75,    0
101026,20020619,   76,    0
101026,20020620,   66,    0
101026,20020621,   52,    0
101026,20020622,   66,    0
101026,20020623,   66,    0
101026,20020624,   80,    0
101026,20020625,   77,    0
101026,20020626,   72,    0
101026,20020627,   74,    0
101026,20020628,   80,    0
101026,20020629,   74,    0
101026,20020630,   82,    0
101026,20020701,   88,    0
101026,20020702,   82,    0
101026,20020703,   73,    0
101026,20020704,   80,    0
101026,20020705,   81,    0
101026,20020706,   80,    0
101026,20020707,   76,    0
101026,20020708,   79,    0
101026,20020709,   71,    0
101026,20020710,   79,    0
101026,20020711,   79,    0
101026,20020712,   81,    0
101026,20020713,   73,    0
101026,20020714,   45,    0
101026,20020715,   50,    0
101026,20020716,   58,    0
101026,20020717,   71,    0
101026,20020718,   73,    0
101026,20020719,   78,    0
101026,20020720,   70,    0
101026,20020721,   63,    0
101026,20020722,   75,    0
101026,20020723,   58,    0
101026,20020724,   61,    0
101026,20020725,   68,    0
101026,20020726,   78,    0
101026,20020727,   79,    0
101026,20020728,   78,    0
101026,20020729,   71,    0
101026,20020730,   71,    0
101026,20020731,   73,    0
101026,20020801,   75,    0
101026,20020802,   82,    0
101026,20020803,   82,    0
101026,20020804,   82,    0
101026,20020805,   80,    0
101026,20020806,   62,    0
101026,20020807,   79,    0
101026,20020808,   77,    0
101026,20020809,   84,    0
101026,20020810,   82,    0
101026,20020811,   50,    0
101026,20020812,   65,    0
101026,20020813,   81,    0
101026,20020814,   82,    0
101026,20020815,   80,    0
101026,20020816,   80,    0
101026,20020817,   79,    0
101026,20020818,   79,    0
101026,20020819,   73,    0
101026,20020820,   78,    0
101026,20020821,   82,    0
101026,20020822,   76,    0
101026,20020823,   80,    0
101026,20020824,   90,    0
101026,20020825,   81,    0
101026,20020826,   80,    0
101026,20020827,   82,    0
101026,20020828,   73,    0
101026,20020829,   67,    0
101026,20020830,   80,    0
101026,20020831,   78,    0
101026,20020901,   80,    0
101026,20020902,   86,    0
101026,20020903,   71,    0
101026,20020904,   74,    0
101026,20020905,   68,    0
101026,20020906,   67,    0
101026,20020907,   72,    0
101026,20020908,   73,    0
101026,20020909,   53,    0
101026,20020910,   74,    0
101026,20020911,   81,    0
101026,20020912,   80,    0
101026,20020913,   79,    0
101026,20020914,   80,    0
101026,20020915,   82,    0
101026,20020916,   89,    0
101026,20020917,   89,    0
101026,20020918,   82,    0
101026,20020919,   80,    0
101026,20020920,   82,    0
101026,20020921,   72,    0
101026,20020922,   52,    0
101026,20020923,   59,    0
101026,20020924,   53,    0
101026,20020925,   62,    0
101026,20020926,   70,    0
101026,20020927,   68,    0
101026,20020928,   73,    0
101026,20020929,   76,    0
101026,20020930,   74,    0
101026,20021001,   72,    0
101026,20021002,   98,    0
101026,20021003,   87,    0
101026,20021004,   80,    0
101026,20021005,   76,    0
101026,20021006,   78,    0
101026,20021007,   68,    0
101026,20021008,   88,    0
101026,20021009,   73,    0
101026,20021010,   54,    0
101026,20021011,   49,    0
101026,20021012,   52,    0
101026,20021013,   66,    0
101026,20021014,   81,    0
101026,20021015,   70,    0
101026,20021016,   62,    0
101026,20021017,   52,    0
101026,20021018,   59,    0
101026,20021019,   72,    0
101026,20021020,   81,    0
101026,20021021,   78,    0
101026,20021022,   54,    0
101026,20021023,   56,    0
101026,20021024,   58,    0
101026,20021025,   51,    0
101026,20021026,   63,    0
101026,20021027,   77,    0
101026,20021028,   81,    0
101026,20021029,   80,    0
101026,20021030,   84,    0
101026,20021031,   66,    0
101026,20021101,   69,    0
101026,20021102,   64,    0
101026,20021103,   61,    0
101026,20021104,   66,    0
101026,20021105,   59,    0
101026,20021106,   68,    0
101026,20021107,   52,    0
101026,20021108,   49,    0
101026,20021109,   43,    0
101026,20021110,   55,    0
101026,20021111,   50,    0
101026,20021112,   66,    0
101026,20021113,   62,    0
101026,20021114,   77,    0
101026,20021115,   82,    0
101026,20021116,   68,    0
101026,20021117,   62,    0
101026,20021118,   62,    0
101026,20021119,   69,    0
101026,20021120,   69,    0
101026,20021121,   63,    0
101026,20021122,   58,    0
101026,20021123,   74,    0
101026,20021124,   88,    0
101026,20021125,   76,    0
101026,20021126,   65,    0
101026,20021127,   65,    0
101026,20021128,   65,    0
101026,20021129,   53,    0
101026,20021130,   54,    0
101026,20021201,   59,    0
101026,20021202,   63,    0
101026,20021203,   54,    0
101026,20021204,   50,    0
101026,20021205,   41,    0
101026,20021206,   48,    0
101026,20021207,   58,    0
101026,20021208,   64,    0
101026,20021209,   76,    0
101026,20021210,   92,    0
101026,20021211,   75,    0
101026,20021212,   68,    0
101026,20021213,   78,    0
101026,20021214,   77,    0
101026,20021215,   52,    0
101026,20021216,   73,    0
101026,20021217,   75,    0
101026,20021218,   72,    0
101026,20021219,   96,    0
101026,20021220,   90,    0
101026,20021221,   84,    0
101026,20021222,   81,    0
101026,20021223,   75,    0
101026,20021224,   60,    0
101026,20021225,   63,    0
101026,20021226,   63,    0
101026,20021227,   68,    0
101026,20021228,   48,    0
101026,20021229,   48,    0
101026,20021230,   54,    0
101026,20021231,   48,    0
101026,20030101,   62,    0
101026,20030102,   62,    0
101026,20030103,   56,    0
101026,20030104,   55,    0
101026,20030105,   67,    0
101026,20030106,   56,    0
101026,20030107,   51,    0
101026,20030108,   57,    0
101026,20030109,   68,    0
101026,20030110,   65,    0
101026,20030111,   58,    0
101026,20030112,   58,    0
101026,20030113,   57,    0
101026,20030114,   59,    0
101026,20030115,   60,    0
101026,20030116,   69,    0
101026,20030117,   59,    0
101026,20030118,   60,    0
101026,20030119,   56,    0
101026,20030120,   52,    0
101026,20030121,   53,    0
101026,20030122,   57,    0
101026,20030123,   52,    0
101026,20030124,   38,    0
101026,20030125,   44,    0
101026,20030126,   43,    0
101026,20030127,   66,    0
101026,20030128,   66,    0
101026,20030129,   42,    0
101026,20030130,   40,    0
101026,20030131,   32,    0
101026,20030201,   42,    0
101026,20030202,   49,    0
101026,20030203,   50,    0
101026,20030204,   52,    0
101026,20030205,   44,    0
101026,20030206,   57,    0
101026,20030207,   78,    0
101026,20030208,   92,    0
101026,20030209,   74,    0
101026,20030210,   73,    0
101026,20030211,   74,    0
101026,20030212,   80,    0
101026,20030213,   77,    0
101026,20030214,   70,    0
101026,20030215,   90,    0
101026,20030216,   58,    0
101026,20030217,   38,    0
101026,20030218,   52,    0
101026,20030219,   91,    0
101026,20030220,   61,    0
101026,20030221,   71,    0
101026,20030222,   85,    0
101026,20030223,   94,    0
101026,20030224,   87,    0
101026,20030225,   96,    0
101026,20030226,   70,    0
101026,20030227,   74,    0
101026,20030228,   64,    0
101026,20030301,   66,    0
101026,20030302,   54,    0
101026,20030303,   54,    0
101026,20030304,   64,    0
101026,20030305,   85,    0
101026,20030306,   72,    0
